Date,Open,High,Low,Close,Volume
2020-05-18,258.78936546588767,261.01264180150525,257.9000549316406,257.9000549316406,84986065
2020-05-19,261.45725424293795,261.45725424293795,259.2339782714844,259.2339782714844,51250214
2020-05-20,260.5679649301127,261.457275390625,258.78934400908804,261.457275390625,32677994
2020-05-21,263.2358587184874,265.0144793855042,262.346548384979,264.56982421875,30997468
2020-05-22,261.9018644568038,262.3465195747271,258.789278631341,259.6785888671875,40192923
2020-05-25,258.34462351341773,260.56789910303405,256.5660030417246,259.6785888671875,26803223
2020-05-26,262.3466349696952,264.56991153723493,261.01266902917126,262.7912902832031,33856481
2020-05-27,264.12528891346307,265.01459965054545,262.7913228078395,263.6806335449219,23375959
2020-05-28,265.4591724629305,265.4591724629305,260.5679649301127,261.457275390625,28444568
2020-05-29,259.6785888671875,260.1232439851108,257.89996839549445,259.6785888671875,79774181
2020-06-01,261.4573243426792,263.680600910219,261.01266902917126,262.7912902832031,35811214
2020-06-02,263.2359781763807,264.56994428200426,263.2359781763807,263.6806335449219,24771587
2020-06-03,266.7931236697986,267.68243408203125,265.01450284533325,267.68243408203125,65176337
2020-06-04,271.2396569345512,272.12896728515625,270.3503465839461,272.12896728515625,46572451
2020-06-05,274.3522108638267,277.46479672451846,273.90755574087075,277.0201416015625,42981262
2020-06-08,281.0220690073457,283.69000004222556,280.13275866238575,282.8006896972656,50302921
2020-06-09,281.466726560204,283.69000244140625,279.24345067900174,283.69000244140625,36417082
2020-06-10,283.6900560009387,288.1366086028343,282.80074548055956,286.8026428222656,39984259
2020-06-11,289.4706008601672,290.8045667627486,283.2454266481206,285.0240478515625,50104255
2020-06-12,278.3541936753671,282.3560910285274,277.9095384139049,281.0221252441406,45992918
2020-06-15,281.0220637652716,282.35602925782825,274.3522363024883,275.2415466308594,51032404
2020-06-16,281.9114028204055,281.9114028204055,279.2434715634301,280.1327819824219,36608216
2020-06-17,281.46674761090964,281.9114028204055,278.79881635393417,280.1327819824219,34522968
2020-06-18,281.9256591796875,282.3738716744088,280.58102169552365,281.9256591796875,29044474
2020-06-19,281.4774466849662,281.9256591796875,279.6845967060811,281.9256591796875,48130280
2020-06-22,281.9256325746194,283.7184823843149,279.6845703125,279.6845703125,37374616
2020-06-23,283.27029583643355,283.7185083298456,280.132808382549,282.3738708496094,41300084
2020-06-24,285.95962798351377,286.8560531496063,283.27035248523623,284.614990234375,54147024
2020-06-29,281.4774201221955,282.3738450270433,277.8917205028045,279.6845703125,56580892
2020-06-30,281.0292061022676,281.4774185521915,278.78814385264826,280.58099365234375,48991860
2020-07-01,282.3739273191437,285.06320281742126,281.47750215305115,284.614990234375,29532342
2020-07-02,285.95955937545494,288.6488342285156,285.0631344244347,288.6488342285156,34526178
2020-07-03,293.1310378495768,296.26852602227865,292.6828252534765,295.3721008300781,53341987
2020-07-06,298.0613008758725,302.99163818359375,297.6130883933524,302.99163818359375,57256220
2020-07-07,307.92200563506856,310.16306826705596,302.9916678446963,303.43988037109375,59046323
2020-07-08,302.5434510798748,307.02557628105814,302.5434510798748,305.6809387207031,30720218
2020-07-09,310.16299588853036,311.0594207321388,307.47372135770496,309.2665710449219,35522376
2020-07-10,315.989782916251,316.4379953742882,309.7148085037297,312.4040832519531,60902108
2020-07-13,314.6451966106807,317.7826843261719,314.1969840798963,317.7826843261719,48069523
2020-07-14,318.2308519198117,326.2986763346802,317.782639452319,325.8504638671875,61764150
2020-07-15,328.0915270088133,331.67722675754345,323.6094023229005,325.4022521972656,73438362
2020-07-16,321.81656127076053,323.6094111942745,316.88622398109703,320.471923828125,68220512
2020-07-17,323.60942605665656,330.7808260800728,322.71300105372956,328.98797607421875,65727485
2020-07-20,331.67719106205175,331.67719106205175,324.9540047567399,328.09149169921875,42769238
2020-07-21,333.91822834861495,346.91638757292344,333.0218035745247,343.3306884765625,64219128
2020-07-22,341.53789806365967,346.02002271016437,339.74504820505774,344.2271728515625,43759670
2020-07-23,342.43435752938643,343.3307825490969,339.74508247025517,341.98614501953125,45209282
2020-07-24,349.60571921551167,354.0878438208387,342.43431984698833,346.02001953125,86682734
2020-07-27,376.94664923462346,380.5323486328125,373.36094983643443,380.5323486328125,99333798
2020-07-28,415.94117838541666,418.18224076895876,384.1180925391186,389.9448547363281,166307746
2020-07-29,383.6699632400585,386.80745125720847,376.05034948412276,378.2914123535156,85663166
2020-07-30,391.2895244826919,395.3234371062248,384.11812426307785,389.0484619140625,69293949
2020-07-31,381.87704550253375,387.25559543918916,381.4288330078125,381.4288330078125,49897674
2020-08-03,376.94672390130853,380.0842114962064,372.01638625218317,372.9128112792969,76429571
2020-08-04,377.84313305004224,381.4288330078125,375.15385808171453,381.4288330078125,41223445
2020-08-05,385.9108602883933,388.6001345761173,381.8769488568073,384.56622314453125,47223834
2020-08-06,392.1859171198702,392.63412959657865,386.3591549226607,389.9448547363281,41029627
2020-08-07,388.60022053707553,389.0484330175105,383.6698832522914,388.1520080566406,36589460
2020-08-10,383.22169675071535,392.18594696710636,383.22169675071535,390.3930969238281,36067500
2020-08-11,387.25549743225525,389.94477171997926,384.56622314453125,384.56622314453125,34545313
2020-08-12,378.29135634392713,379.6359938664766,375.6020812988281,375.6020812988281,52143474
2020-08-13,383.6697983819566,384.56622314453125,380.5323117129453,384.56622314453125,44352335
2020-08-14,380.0843142793106,383.6700153574173,379.18788900978393,382.7735900878906,23419955
2020-08-17,382.77345510899335,389.9448547363281,381.4288176788681,389.9448547363281,34137731
2020-08-18,394.4269827827295,394.8751952631644,387.2555830957708,388.1520080566406,41643160
2020-08-19,390.8413542808845,391.28956684313323,383.22174072265625,383.22174072265625,31486800
2020-08-20,382.773488313606,383.2217008291957,359.46643750294146,372.0163879394531,75097235
2020-08-21,377.8430740841707,382.7734107566807,376.49843680984986,380.5323486328125,41609467
2020-08-24,383.22170934944506,389.4966847072138,380.98064672167055,383.669921875,48375406
2020-08-25,388.6002485584746,390.84131112224895,385.91097348194535,389.4966735839844,35977899
2020-08-26,390.39299594654756,396.2197570800781,389.9447835516606,396.2197570800781,39243340
2020-08-27,401.59839527027026,406.5287327122044,398.0126953125,398.0126953125,53072712
2020-08-28,394.4269795034123,394.87519198012075,386.3591549226607,389.9448547363281,56842210
2020-08-31,391.7377186961918,393.9787811601288,382.32525634765625,382.32525634765625,81480538
2020-09-01,385.46272996924387,389.9448547363281,383.6698800624102,389.9448547363281,37429577
2020-09-02,395.3234077435994,395.3234077435994,385.91094565446605,388.1520080566406,34871407
2020-09-03,393.97876540017785,393.97876540017785,388.6002157018819,390.8412780761719,34951617
2020-09-04,382.7733736193819,387.7037098135426,382.7733736193819,384.56622314453125,46119911
2020-09-07,383.66989465274725,387.70380709652613,380.98061969022797,381.8770446777344,32019312
2020-09-08,383.6698864717771,388.1520113137371,383.2216739875811,386.3591613769531,23714670
2020-09-09,380.9807395488373,383.6700153574173,379.18788900978393,382.7735900878906,40551362
2020-09-10,387.703792352786,389.9448547363281,385.9109424459523,389.9448547363281,35098921
2020-09-11,390.3930952458857,391.2895202636719,387.70382019252713,391.2895202636719,34298469
2020-09-14,390.84133046122093,396.21988088041206,390.39311792628837,395.3234558105469,39085833
2020-09-15,394.87523642550696,400.7019992785508,393.97881137119253,398.9091491699219,39061449
2020-09-16,412.3554412975061,414.1482910422779,408.32152937176966,410.5625915527344,64261238
2020-09-17,408.3092873869931,410.1119773975317,402.4505448527426,404.25323486328125,42058506
2020-09-18,402.90117830843536,405.1545406032253,399.2957986367715,400.1971435546875,52454922
2020-09-21,399.74653511047364,405.6052780151367,396.5918273925781,396.5918273925781,39463920
2020-09-22,396.59179128825804,397.4931362684586,392.9864113674557,393.88775634765625,36130639
2020-09-23,392.98642527438363,395.23978780462664,389.3810452259948,390.7330627441406,45710963
2020-09-24,383.52222191921084,386.67692879751223,381.26885986328125,381.26885986328125,79806381
2020-09-25,384.8743231431493,385.7756681622199,379.46625302872565,382.1702880859375,38775269
2020-09-28,384.8743064765444,388.93035888671875,382.62094402644755,388.93035888671875,34156973
2020-09-29,389.8317233481706,392.0850859108768,385.77567073529946,388.4797058105469,32230502
2020-09-30,388.02901668416433,392.0850691233716,388.02901668416433,390.2823791503906,27334204
2020-10-05,394.78915465250185,394.78915465250185,388.93041148985054,389.8317565917969,32945832
2020-10-06,397.9438645294502,398.39453708271117,394.3384841033623,396.14117431640625,35775395
2020-10-07,392.0850773589606,401.0985274131896,392.0850773589606,399.29583740234375,42926239
2020-10-08,405.60526058373864,409.2106406778163,404.25324304845947,408.3092956542969,60853811
2020-10-12,412.8160233207371,416.4214034370754,412.3653508061948,414.61871337890625,64719223
2020-10-13,419.12545241318736,419.12545241318736,411.4640194120861,416.4214172363281,45750738
2020-10-14,415.06936366262,415.5200361530246,411.9146562297879,413.71734619140625,40809241
2020-10-15,411.0133307248551,411.4640032366148,405.60526058373864,408.3092956542969,47775028
2020-10-16,406.50651655643185,411.0132406867692,404.25315449126316,404.7038269042969,46876801
2020-10-19,408.30927354155995,412.3653259277344,406.50658359214907,412.3653259277344,34470906
2020-10-20,410.562675086992,411.91469267783833,406.5066223144531,406.5066223144531,25205638
2020-10-21,408.7599681660566,411.0133307248551,406.50660560725805,408.3092956542969,28058921
2020-10-22,405.60524406013906,410.1119689941406,405.1545715667389,410.1119689941406,23438547
2020-10-23,412.8159364683438,412.8159364683438,406.95719501191536,407.4078674316406,18777385
2020-10-26,410.1119801839193,410.1119801839193,405.6052551269531,405.6052551269531,15059581
2020-10-27,403.3518565474474,404.2532014782797,401.54916668578284,402.90118408203125,20117660
2020-10-28,401.09848847260344,402.90117830843536,399.2957986367715,400.1971435546875,24710230
2020-10-29,393.437083857556,396.1411187981577,392.53573887735536,393.88775634765625,41285612
2020-10-30,393.8877675091779,393.8877675091779,389.38104248046875,389.38104248046875,47668895
2020-11-02,390.28240399190946,392.5357666015625,385.7756787726033,392.5357666015625,33477443
2020-11-03,396.14114649766157,399.29585414895126,394.78912893282313,397.4931640625,30328495
2020-11-04,400.6478575642904,406.957272644043,399.29584004720056,405.6052551269531,37512790
2020-11-05,406.9572948447352,406.9572948447352,401.54922448135005,406.5066223144531,34886108
2020-11-06,410.1119438719354,410.56261633772874,405.6052192140021,407.85858154296875,30154140
2020-11-09,412.81602060365833,414.6187106499625,409.21064051105,413.2666931152344,39245881
2020-11-10,407.40796737501734,409.66133002642783,404.2532596630426,406.5066223144531,34820499
2020-11-11,404.2532402055269,411.9146728515625,404.2532402055269,411.9146728515625,36765561
2020-11-12,417.3227653669999,417.77343789979363,412.3653675062688,412.8160400390625,40100880
2020-11-13,413.71738205946883,416.4214172363281,411.4640194120861,416.4214172363281,31037438
2020-11-16,423.63211702709356,436.7016185098443,422.7307720972487,436.2509460449219,81994937
2020-11-17,452.4750946390641,456.080473879216,437.6029052734375,437.6029052734375,72413868
2020-11-18,441.65900002063165,447.9684143066406,438.5042928776271,447.9684143066406,50387727
2020-11-19,449.7711006008849,449.7711006008849,441.65899658203125,441.65899658203125,44220053
2020-11-20,438.0536333928343,441.6590130915407,438.0536333928343,439.8563232421875,32281453
2020-11-23,445.71507135642855,449.3204511045089,443.46170901387836,447.51776123046875,38084006
2020-11-24,450.2218183191811,450.67249080999113,443.01105846622124,443.46173095703125,35479226
2020-11-25,446.1657461052802,446.6164185760937,438.9549865722656,438.9549865722656,41419632
2020-11-26,440.7576904296875,444.81374279560487,439.85634545948363,440.7576904296875,28893033
2020-11-27,439.40567297438173,443.4617253402991,438.50432800417786,440.7576904296875,32960189
2020-11-30,444.3630957310703,444.81376824195377,433.0962829589844,433.0962829589844,119895176
2020-12-01,441.2083241365394,441.65899658203125,435.800254790637,441.65899658203125,37018651
2020-12-02,450.22179062715276,450.672463090243,444.81372107006985,449.7711181640625,50621339
2020-12-03,450.22177655164387,450.22177655164387,446.1657245106381,447.9684143066406,35651379
2020-12-04,449.32050370506454,455.17924648155986,448.4191586625268,453.3765563964844,51172005
2020-12-07,461.48863083657585,464.1926657828839,456.0805609439597,463.29132080078125,44271244
2020-12-08,463.2914188763567,473.20621577837994,458.78469301180075,472.30487060546875,40771761
2020-12-09,469.6008385878343,472.3048741267278,468.6994934082031,468.6994934082031,43314115
2020-12-10,460.5872415304184,464.1926211118698,459.68589663505554,461.48858642578125,42556926
2020-12-11,465.9954002439514,465.9954002439514,455.17925942590995,465.09405517578125,45660960
2020-12-14,461.48858882874015,462.3899337287963,457.8832092285156,457.8832092285156,30260485
2020-12-15,456.9820202418736,459.6860558646066,454.2779846191406,454.2779846191406,39852366
2020-12-16,458.7845517396927,464.1926211118698,456.981861948967,461.48858642578125,52012348
2020-12-17,466.4702861515556,466.4702861515556,460.1299133300781,460.1299133300781,38215179
2020-12-18,460.12993211933207,463.7530024509804,459.22416453642,461.94146728515625,39924864
2020-12-21,463.75302810077517,468.2818662658218,460.12995756873784,467.3760986328125,34813281
2020-12-22,463.7530083497053,467.37607872743735,461.03570556640625,461.03570556640625,22454277
2020-12-23,460.1299379719732,462.84724075527225,458.31840278310716,461.03570556640625,18086715
2020-12-24,462.8472348680683,463.7530024509804,460.12993211933207,461.94146728515625,14950143
2020-12-25,465.5645624149569,466.4703300461144,461.94149189032686,462.8472595214844,12327895
2020-12-28,463.7530643203884,466.4703674316406,461.0357612091361,466.4703674316406,19087382
2020-12-29,466.4703674316406,468.28190283914216,464.65883202413914,466.4703674316406,19907528
2020-12-30,467.37613630022327,475.5280456542969,465.5646008882069,475.5280456542969,46292401
2020-12-31,476.4337836499484,480.0568542480469,474.62224835089916,480.0568542480469,29970398
2021-01-04,480.0568794136617,489.11455638373076,478.24534401964786,485.4914855957031,38770328
2021-01-05,485.49138976375116,490.9259948730469,484.5856222455352,490.9259948730469,34411866
2021-01-06,502.7010241232283,502.7010241232283,490.02027756876845,497.26641845703125,53030554
2021-01-07,501.79540345858686,516.2876894790514,500.88963558230785,511.75885009765625,51166782
2021-01-08,525.3452758789062,525.3452758789062,517.1933664256129,525.3452758789062,59563555
2021-01-11,522.627949022267,528.9683227539062,519.9106459944215,528.9683227539062,48810990
2021-01-12,528.0626343599632,540.7433837270978,527.156866548025,535.3087768554688,50232426
2021-01-13,538.9318242348916,547.989501953125,537.1202886912448,547.989501953125,62662393
2021-01-14,531.6855785266773,540.7432544811352,531.6855785266773,536.2144165039062,75288477
2021-01-15,562.481685187773,566.1047556237651,544.3663330078125,544.3663330078125,92010500
2021-01-18,550.7067931425041,550.7067931425041,538.0260446161965,549.801025390625,45726476
2021-01-19,559.7644118897653,572.4451590846791,555.2355736058674,567.9163208007812,50672866
2021-01-20,573.3509896940204,588.749041549942,571.5394541815591,586.03173828125,82066422
2021-01-21,579.6911566679049,615.0160865273554,579.6911566679049,609.5814819335938,89019137
2021-01-22,587.84326171875,602.335545520753,587.84326171875,587.84326171875,125179403
2021-01-25,581.5029233236448,585.1259944970009,567.0106386302207,573.3510131835938,93050133
2021-01-26,572.4450948705936,579.6912353119935,552.5182086567438,558.8585815429688,100153482
2021-01-27,559.7643608279345,566.1047338470211,553.4239878088479,557.0470581054688,59985191
2021-01-28,543.4605653988144,550.7067062707987,541.6490301808184,544.3663330078125,96447533
2021-01-29,560.6702755897379,560.6702755897379,535.3087768554688,535.3087768554688,90745237
2021-02-01,538.9318483043614,554.3299011130575,531.6857058061515,553.4241333007812,67462398
2021-02-02,569.7278873105593,577.879796667944,563.3875133659267,572.4451904296875,78429188
2021-02-03,577.8797469850571,581.5028174990699,570.6336059570312,570.6336059570312,48738970
2021-02-04,567.0105531440017,572.4451590846791,561.5759472033243,567.9163208007812,46371900
2021-02-05,577.879796667944,580.5970997870724,571.5394227233114,572.4451904296875,53267273
2021-02-17,600.5240478515625,605.052886824802,597.8067444676187,600.5240478515625,107614290
2021-02-18,601.4297111742425,602.335478811553,594.1835700757575,597.806640625,53109010
2021-02-19,594.1836177147239,595.0893854246549,586.0317083253451,590.560546875,50279585
2021-02-22,597.8065767728365,599.6181118539663,588.7489013671875,588.7489013671875,36474610
2021-02-23,580.5971069335938,582.4086423686439,573.3509651933929,580.5971069335938,50076333
2021-02-24,567.9164551757813,576.068366015625,566.1049194335938,566.1049194335938,66206750
2021-02-25,576.068182132751,576.068182132751,568.8220414769931,575.1624145507812,43231417
2021-02-26,553.4240409423022,559.7644145701191,548.8952026367188,548.8952026367188,111861175
2021-03-02,562.4816993750962,563.3874670069401,551.6124877929688,551.6124877929688,54041533
2021-03-03,551.6125918078653,563.3875732421875,544.3664493867439,563.3875732421875,48252965
2021-03-04,551.6124738797967,553.4240090977927,544.3663330078125,544.3663330078125,67711962
2021-03-05,532.5913540908382,547.9894034438046,528.9682836548461,544.3663330078125,79918467
2021-03-08,550.7067862928511,552.5183217740777,541.6491088867188,541.6491088867188,43219772
2021-03-09,529.8742060300683,538.931884765625,529.8742060300683,538.931884765625,68768861
2021-03-10,544.3664796148712,544.3664796148712,537.1203367913788,540.743408203125,40146301
2021-03-11,539.8375085789974,554.3297906885006,538.9317409471533,551.6124877929688,54416046
2021-03-12,557.0471251049726,559.764428154265,551.6125190063874,556.141357421875,33168846
2021-03-15,556.14143673761,556.14143673761,551.6125976762288,553.4241333007812,27416758
2021-03-16,552.5182926246432,555.235595703125,549.8009895461613,555.235595703125,36949425
2021-03-17,556.5996651554739,556.5996651554739,547.5048993849596,549.3238525390625,39517807
2021-03-18,551.1429118920006,553.8713421488917,547.5050048828125,547.5050048828125,29415526
2021-03-19,540.2292852256503,543.8671928702676,537.5008544921875,537.5008544921875,70866028
2021-03-22,534.7723790083527,543.8671473588349,532.9534253382562,539.3197631835938,34089033
2021-03-23,542.9576785925663,548.4145396839489,539.3197711983113,540.229248046875,29374037
2021-03-24,519.311379538642,529.315626780192,519.311379538642,523.8587646484375,107253959
2021-03-25,520.2207273267663,528.4060184909987,518.4017737347147,522.9491577148438,67833354
2021-03-26,529.3154942399365,538.4102621822034,527.4965406514831,536.59130859375,36829858
2021-03-29,544.7766723632812,547.505103109675,542.0482416168876,544.7766723632812,37884733
2021-03-30,545.6862559869661,545.6862559869661,538.4104392404731,542.9578247070312,33099123
2021-03-31,542.0482067517569,542.9576836087228,533.8629150390625,533.8629150390625,38790886
2021-04-01,543.8670978736244,547.5050048828125,540.2291908644363,547.5050048828125,43091157
2021-04-07,558.4188526591316,558.4188526591316,552.9619909067623,554.7809448242188,24603109
2021-04-08,551.142879417631,557.5092163085938,548.4144493215041,557.5092163085938,23976625
2021-04-09,562.0567604940445,562.0567604940445,553.8714678654906,554.7809448242188,27303862
2021-04-12,556.5997970202737,557.5092738127905,548.4145058876227,550.2334594726562,22606128
2021-04-13,549.3239826801395,557.5092738127905,549.3239826801395,550.2334594726562,25971622
2021-04-14,552.9618853400735,556.5997924804688,545.6860710592831,556.5997924804688,30077913
2021-04-15,556.5999087332139,562.9662475585938,552.0525238579426,562.9662475585938,33530942
2021-04-16,554.7809448242188,555.6904217829469,548.4146061131212,554.7809448242188,48507383
2021-04-19,550.2335045151844,552.052458249119,546.5955970473154,548.41455078125,24231637
2021-04-20,543.8670978736244,547.5050048828125,541.1386676167333,547.5050048828125,34771635
2021-04-21,544.7765543138659,544.7765543138659,538.4102172851562,538.4102172851562,38458220
2021-04-22,542.048239047959,543.8671928702676,537.5008544921875,537.5008544921875,33868521
2021-04-23,538.4102373598422,547.5050048828125,536.5912838552481,547.5050048828125,27754511
2021-04-26,550.2335600305776,554.7809448242188,548.4146061131212,554.7809448242188,30887664
2021-04-27,552.9619909067623,555.6904217829469,550.2335600305776,554.7809448242188,26317481
2021-04-28,551.1429118920006,552.9618653965947,546.5955281305155,547.5050048828125,24024054
2021-04-29,553.8712017822265,553.8712017822265,545.6859130859375,545.6859130859375,31828333
2021-05-03,541.1387379964193,542.9576917375837,534.7723999023438,534.7723999023438,41762441
2021-05-04,534.7724237587246,540.2292852256503,529.3155622917989,537.5008544921875,40273595
2021-05-05,540.2292367788461,540.2292367788461,532.0439453125,532.0439453125,29254785
2021-05-06,536.5913456099606,536.5913456099606,527.4965770403003,533.8629150390625,30725590
2021-05-07,540.2292877859584,545.6861492787458,535.6819032086355,544.7766723632812,28075722
2021-05-10,542.0480994336269,542.957576110529,534.7722860184105,535.6817626953125,20434079
2021-05-11,526.5870940681096,527.496570914514,518.4018024504707,519.311279296875,59349193
2021-05-12,515.6734062194824,519.3113138471331,471.1090377807617,509.30706787109375,131741482
2021-05-13,497.48382568359375,512.0354549540463,492.02696470717405,497.48382568359375,66765627
2021-05-14,505.6690450288235,511.1259052269763,502.031138230055,506.5785217285156,37533726
2021-05-17,494.7553506375228,507.488025102459,492.0269203950364,499.302734375,56270958
2021-05-18,512.0354724163775,521.130241020576,504.7596575330187,520.2207641601562,43689316
2021-05-19,519.3112470031415,520.2207237929895,513.8543862640543,515.67333984375,28908777
2021-05-20,515.67333984375,519.3112470031415,509.30700231481484,515.67333984375,29709287
2021-05-21,520.2207112204134,524.7680950597527,516.5828041489419,521.1301879882812,27376731
2021-05-24,518.4019008152922,520.2208548532406,514.7639927393953,516.5829467773438,15629736
2021-05-25,523.8586982740137,531.1345135278194,521.1302675538366,530.2250366210938,33039911
2021-05-26,533.8628989716881,534.772375801282,528.406037994124,532.0439453125,18703987
2021-05-27,527.4965371462897,529.3154907226562,521.1301996290069,529.3154907226562,62169719
2021-05-28,533.8628782110699,538.4102621822034,529.3154942399365,536.59130859375,29086873
2021-05-31,541.138870520408,542.9578247070312,536.59148505385,542.9578247070312,30657474
2021-06-01,543.8670654296875,544.7765421277305,541.1386353355587,543.8670654296875,17818326
2021-06-02,545.6861172203256,545.6861172203256,539.3197791860885,541.1387329101562,21872755
2021-06-03,545.6861252752726,545.6861252752726,542.0482177734375,542.0482177734375,21077164
2021-06-04,537.5008254620208,541.1387329101562,536.5913485999869,541.1387329101562,15756180
2021-06-07,540.2291707219304,541.1386474403175,530.2249268196724,538.4102172851562,17077625
2021-06-08,536.5912393722145,541.1386227567249,534.7722860184105,535.6817626953125,13396324
2021-06-09,532.953369140625,534.7723226189206,530.2249389231815,532.953369140625,20023490
2021-06-10,537.5008570395647,544.7766723632812,533.8629493777064,544.7766723632812,28527745
2021-06-11,547.5050048828125,548.4144816351095,545.6860513782184,547.5050048828125,24227710
2021-06-15,552.0523844000154,553.871337890625,551.1429076547106,553.871337890625,26012250
2021-06-16,552.9618898502066,552.9618898502066,550.2334594726562,550.2334594726562,25856919
2021-06-17,548.8634359529702,553.4296875,546.1236850247525,553.4296875,22872361
2021-06-18,555.2563776171227,555.2563776171227,548.8636232695571,550.6901245117188,32652017
2021-06-21,538.8179259521065,542.4709288399174,532.4251708984375,532.4251708984375,44279632
2021-06-22,534.2516414021951,536.9913934093859,527.85888671875,527.85888671875,27823974
2021-06-23,532.4249676872703,546.1237232881434,530.5984669404871,543.3839721679688,34392376
2021-06-24,546.1238142627781,546.1238142627781,536.9913090075477,538.8178100585938,16524230
2021-06-25,546.1238947576275,546.1238947576275,537.904638816459,539.7311401367188,18841696
2021-06-28,538.8178100585938,538.8178100585938,535.1648079565016,538.8178100585938,15028407
2021-06-29,546.1237232881434,546.1237232881434,539.7309706744026,543.3839721679688,28659610
2021-06-30,547.036973661535,547.036973661535,543.3839721679688,543.3839721679688,24883853
2021-07-01,544.2973077011751,545.2105582174523,539.7310551197894,541.5575561523438,18250994
2021-07-02,538.8176504122157,541.5574011770236,536.0778996474078,536.9911499023438,18322419
2021-07-05,536.9913881563293,545.2106440974976,536.9913881563293,539.7311401367188,28836816
2021-07-06,543.3839772198651,544.2972276017473,537.9044749285723,540.6442260742188,12997112
2021-07-07,538.8178230054451,542.4708251953125,536.9913219105114,542.4708251953125,16966158
2021-07-08,543.3839016868955,543.3839016868955,536.9911499023438,536.9911499023438,21140426
2021-07-09,531.5118776086259,534.2516295550621,529.6853763110017,533.33837890625,29029415
2021-07-12,543.384057184898,545.2105582174523,538.8178046035123,541.5575561523438,31304547
2021-07-13,547.9502644923805,555.2562680189457,547.0370140515599,554.343017578125,52540315
2021-07-14,559.8226318359375,561.6491330817317,555.2563787214518,559.8226318359375,38418875
2021-07-15,559.8225892902585,560.73583984375,555.2563365228012,560.73583984375,22012834
2021-07-16,539.7310420037935,543.3840439801305,536.9912905215407,537.904541015625,57970545
2021-07-19,532.4250302658868,533.3382807466173,527.8587778622342,531.5117797851562,40644341
2021-07-20,528.7721314947289,533.3383847891566,528.7721314947289,530.5986328125,15354333
2021-07-21,535.1647152110042,535.1647152110042,529.6852130074786,534.25146484375,25828732
2021-07-22,537.904638816459,542.4708921171082,536.0781374961995,539.7311401367188,26058172
2021-07-23,540.64421741453,540.64421741453,532.4249641092415,534.25146484375,15271451
2021-07-26,539.7311828613282,539.7311828613282,529.6854248046875,529.6854248046875,21619179
2021-07-27,530.5986755371094,533.338427734375,529.6854248046875,529.6854248046875,17785992
2021-07-28,526.0322822215027,528.7720336914062,523.292530751599,528.7720336914062,36158305
2021-07-29,534.2516723423429,534.2516723423429,526.9456665667211,532.4251708984375,23224896
2021-07-30,530.5986755371094,531.5119262695313,527.8589233398437,529.6854248046875,18999281
2021-08-02,532.4250563799325,538.8178100585938,529.6853048033634,538.8178100585938,23482491
2021-08-03,542.4708251953125,542.4708251953125,538.8178230054451,542.4708251953125,22747702
2021-08-04,546.123680780398,546.123680780398,542.4706795711645,544.2971801757812,20313271
2021-08-05,546.123680780398,546.123680780398,541.5574292688561,544.2971801757812,15116242
2021-08-06,544.2973934373678,544.2973934373678,536.9913881563293,539.7311401367188,13687213
2021-08-09,538.817720301011,543.3839721679688,532.4249676872703,543.3839721679688,17390951
2021-08-10,544.2973934373678,544.2973934373678,537.904638816459,539.7311401367188,17190865
2021-08-11,538.8178100585938,538.8178100585938,534.2515574309786,538.8178100585938,19969687
2021-08-12,535.1648559570312,536.9913571719017,533.3383547421608,535.1648559570312,15444622
2021-08-13,534.2516354480422,534.2516354480422,528.7721314947289,530.5986328125,22524428
2021-08-16,531.5118776086259,535.1648802038742,527.8588750133775,533.33837890625,19315705
2021-08-17,533.33837890625,533.33837890625,533.33837890625,533.33837890625,0
2021-08-18,518.7262469035824,525.1189999464082,516.8997460342035,524.2057495117188,43716164
2021-08-19,523.292650908605,523.292650908605,510.50714111328125,510.50714111328125,38868947
2021-08-20,511.4203853883605,514.160137452941,503.201129194619,504.1143798828125,45614061
2021-08-23,511.420277302341,522.379283244534,510.50702680715824,516.8997802734375,33685159
2021-08-24,524.2058346621641,525.1190852451991,521.4660829130586,522.3793334960938,24844800
2021-08-25,528.7719626402244,534.25146484375,524.205710803953,534.25146484375,27504657
2021-08-26,548.8635790275805,550.6900801225142,539.731073552912,542.4708251953125,43822008
2021-08-27,544.2973575751251,547.9503599749582,541.5576057752504,547.037109375,27105651
2021-08-30,549.7769105517175,552.5166625976562,547.0371585057787,552.5166625976562,36575609
2021-08-31,551.6033343088354,560.73583984375,546.1238309878868,560.73583984375,52721470
2021-09-01,560.7358824588346,560.7358824588346,555.2563787214518,559.8226318359375,30092045
2021-09-02,559.8225202230487,561.6490211046901,554.343017578125,554.343017578125,24112463
2021-09-03,557.0828867266255,566.2153930664062,557.0828867266255,566.2153930664062,51562454
2021-09-06,568.9549833318889,582.6537389498316,567.1284825828299,576.260986328125,55589014
2021-09-07,579.0009581441864,579.0009581441864,568.9552001953125,568.9552001953125,26526056
2021-09-08,568.041875836152,572.608128857343,558.9093697937702,565.3021240234375,37817737
2021-09-09,558.9093697937702,566.2153746276757,557.0828685852938,565.3021240234375,18735512
2021-09-10,561.6491763001469,568.9551818455147,560.7359256069759,568.0419311523438,16304725
2021-09-13,565.3021112209414,566.215361804497,559.8226077196075,561.6491088867188,15198774
2021-09-14,564.3888849504231,564.3888849504231,558.9093812130403,559.8226318359375,14441901
